PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,RN,SB,MH,OID,OTO,OT,EDAT,MHDA,CRDT,PHST,PST,SO,AID,PMC,AB,AD,DEP,RF,GR
13235788,NLM,MEDLINE,20030501,20181201,0027-2973 (Print) 0027-2973 (Linking),96,52,1954 Dec 24,"[The clinical value of fibrinolysis determination. III. Fibrinolysis determination in tumors, leukemia and reticulosis].",1534-6,"['SCHULZ, F H', 'KNOBLOCH, H']","['SCHULZ FH', 'KNOBLOCH H']",['ger'],['Journal Article'],"Uber den klinischen Wert der Fibrinolysebestimmung. III. Fibrinolysebestimmung bei Tumoren, Leukamien und Retikulosen.",Germany,Munch Med Wochenschr,Munchener medizinische Wochenschrift (1950),7801802,['9001-31-4 (Fibrin)'],OM,"['*Fibrin', '*Fibrinolysis', 'Leukemia/*blood', '*Lymphoma', 'Neoplasms/*physiology']",['CLML: 5527:47951:179:262:277:311'],['NLM'],"['*FIBRIN', '*LEUKEMIA/blood in', '*LYMPHOMA', '*NEOPLASMS/physiology']",1954/12/24 00:00,1954/12/24 00:01,['1954/12/24 00:00'],"['1954/12/24 00:00 [pubmed]', '1954/12/24 00:01 [medline]', '1954/12/24 00:00 [entrez]']",ppublish,Munch Med Wochenschr. 1954 Dec 24;96(52):1534-6.,,,,,,,
13235560,NLM,MEDLINE,20030501,20181201,0026-4938 (Print) 0026-4938 (Linking),4,6,1954 Nov-Dec,[Otorhinolaryngological manifestations of several reticulo-endothelial diseases rarely encountered].,287-9,"['PIRODDA, E']",['PIRODDA E'],['ita'],['Journal Article'],Manifestazioni otorinolaringologiche di alcune reticolo-endoteliosi di rara osservazione.,Italy,Minerva Otorinolaringol,Minerva otorinolaringologica,0375274,"['Reticuloendotheliosis, X-linked']",OM,"['*Genetic Diseases, X-Linked', '*Leukemia, Hairy Cell', '*Otolaryngology', '*Rare Diseases', '*Severe Combined Immunodeficiency']",['CLML: 5527:47723:332:403'],['NLM'],"['*OTORHINOLARYNGOLOGY', '*RETICULOENDOTHELIOSIS/manifestations']",1954/11/01 00:00,1954/11/01 00:01,['1954/11/01 00:00'],"['1954/11/01 00:00 [pubmed]', '1954/11/01 00:01 [medline]', '1954/11/01 00:00 [entrez]']",ppublish,Minerva Otorinolaringol. 1954 Nov-Dec;4(6):287-9.,,,,,,,
13235211,NLM,MEDLINE,20030501,20181201,0025-8458 (Print) 0025-8458 (Linking),49,49,1954 Dec 3,[Acute leukemia with simultaneous bisharziasis and poisoning in an eleven year old child].,1956-8,"['ZOLLNER, W']",['ZOLLNER W'],['ger'],['Journal Article'],Eine akute Leukamie mit gleichzeitiger Bilharziasis und Vergiftung bei einem elfjahrigen Kind.,Germany,Med Klin,Medizinische Klinik,0376637,,OM,"['*Acute Disease', 'Child', 'Humans', 'Infant', '*Leukemia', '*Poisoning', 'Schistosomiasis/*complications']",['CLML: 5527:47372:262:367:413'],['NLM'],"['*LEUKEMIA/in infant and child', '*POISONING/in infant and child', '*SCHISTOSOMIASIS/complications']",1954/12/03 00:00,1954/12/03 00:01,['1954/12/03 00:00'],"['1954/12/03 00:00 [pubmed]', '1954/12/03 00:01 [medline]', '1954/12/03 00:00 [entrez]']",ppublish,Med Klin. 1954 Dec 3;49(49):1956-8.,,,,,,,
13235207,NLM,MEDLINE,20030501,20181201,0025-8458 (Print) 0025-8458 (Linking),49,49,1954 Dec 3,[The extramedullary beginning of leukemia; observations and conclusions of three observed cases].,1947-50,"['DANOPOULOS, E', 'ANGELOPOULOS, B']","['DANOPOULOS E', 'ANGELOPOULOS B']",['ger'],['Journal Article'],Der extramedullare Beginn der akuten Leukamien; beobachtungen und Schlusse bei 3 eigenen Fallen.,Germany,Med Klin,Medizinische Klinik,0376637,,OM,"['Humans', '*Leukemia']",['CLML: 5527:47368:262'],['NLM'],['*LEUKEMIA'],1954/12/03 00:00,1954/12/03 00:01,['1954/12/03 00:00'],"['1954/12/03 00:00 [pubmed]', '1954/12/03 00:01 [medline]', '1954/12/03 00:00 [entrez]']",ppublish,Med Klin. 1954 Dec 3;49(49):1947-50.,,,,,,,
13235169,NLM,MEDLINE,20030501,20181201,0342-1147 (Print) 0342-1147 (Linking),51,,1954 Dec 18,[A case of zoster generalisatus in chronic lymphatic leukemia].,1721-2,"['TIESSEN, H J']",['TIESSEN HJ'],['ger'],['Journal Article'],Uber einen Fall von Zoster generalisatus bei chronisch lymphatischer Leukamie.,Germany,Medizinische,Die Medizinische,18630160R,,OM,"['Herpes Zoster/*etiology', 'Humans', '*Leukemia', '*Leukemia, Lymphocytic, Chronic, B-Cell', 'Leukemia, Lymphoid/*complications']",['CLML: 5527:47330:218:262'],['NLM'],"['*HERPES ZOSTER/etiology and pathogenesis', '*LEUKEMIA, LYMPHATIC/complications']",1954/12/18 00:00,1954/12/18 00:01,['1954/12/18 00:00'],"['1954/12/18 00:00 [pubmed]', '1954/12/18 00:01 [medline]', '1954/12/18 00:00 [entrez]']",ppublish,Medizinische. 1954 Dec 18;51:1721-2.,,,,,,,
13234939,NLM,MEDLINE,20030501,20190817,0025-7125 (Print) 0025-7125 (Linking),12,,1955,"Newer agents in the management of leukemia, polycythemia vera and plasmocytic myeloma.",201-25,"['BEST, W R', 'LIMARZI, L R']","['BEST WR', 'LIMARZI LR']",['eng'],['Journal Article'],,United States,Med Clin North Am,The Medical clinics of North America,2985236R,,OM,"['*Disease Management', 'Humans', 'Leukemia/*therapy', 'Multiple Myeloma/*physiology', '*Plasma Cells', 'Polycythemia Vera/*therapy']",['CLML: 5527:47100:262:304:369'],['NLM'],"['*LEUKEMIA/therapy', '*MYELOMA, PLASMA CELL/physiology', '*POLYCYTHEMIA VERA/therapy']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Med Clin North Am. 1955;12:201-25. doi: 10.1016/s0025-7125(16)34771-x.,"['S0025-7125(16)34771-X [pii]', '10.1016/s0025-7125(16)34771-x [doi]']",,,,,,
13234843,NLM,MEDLINE,20030501,20181201,0025-4053 (Print) 0025-4053 (Linking),91,10,1954,[Terminal flaccid paraplegia complicating acute paramyeloblastic leukosis].,692-5,"['OLMER, J', 'GALLAIS', 'MONGIN, M', 'SERRATRICE, G']","['OLMER J', 'GALLAIS', 'MONGIN M', 'SERRATRICE G']",['fre'],['Journal Article'],Paraplegie flasque terminale compliquant une leucose aigue paramyeloblastique.,France,Mars Med,Marseille medical,2985228R,,OM,"['Humans', '*Leukemia', '*Paralysis', '*Paraplegia']",['CLML: 5527:47004:262:339'],['NLM'],"['*LEUKEMIA', '*PARALYSIS']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Mars Med. 1954;91(10):692-5.,,,,,,,
13234842,NLM,MEDLINE,20030501,20181201,0025-4053 (Print) 0025-4053 (Linking),91,10,1954,[Trial therapy of leukosis with massive doses of cortisone].,679-91,"['OLMER, J', 'MONGIN, M']","['OLMER J', 'MONGIN M']",['fre'],['Journal Article'],Essais de traitement des leucoses par de fortes doses de cortisone.,France,Mars Med,Marseille medical,2985228R,['V27W9254FZ (Cortisone)'],OM,"['Cortisone/*therapeutic use', 'Leukemia/*therapy']",['CLML: 5527:47003:125:262'],['NLM'],"['*CORTISONE/therapeutic use', '*LEUKEMIA/therapy']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Mars Med. 1954;91(10):679-91.,,,,,,,
13234841,NLM,MEDLINE,20030501,20181201,0025-4053 (Print) 0025-4053 (Linking),91,10,1954,[Treatment of chronic leukemia with thiouracil combined with urethane].,670-8,"['OLMER, J', 'GASCARD, E', 'ABIGNOLI, E', 'TRACADAS']","['OLMER J', 'GASCARD E', 'ABIGNOLI E', 'TRACADAS']",['fre'],['Journal Article'],Le traitement des leucemies chroniques par l'association urethane-thiouracile.,France,Mars Med,Marseille medical,2985228R,"['3IN71E75Z5 (Urethane)', '59X161SCYL (Thiouracil)']",OM,"['*Chronic Disease', 'Leukemia/*therapy', 'Thiouracil/*therapeutic use', 'Urethane/*therapeutic use']",['CLML: 5527:47002:262:455:480'],['NLM'],"['*LEUKEMIA/therapy', '*THIOURACIL/therapeutic use', '*URETHANE/therapeutic use']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Mars Med. 1954;91(10):670-8.,,,,,,,
13234840,NLM,MEDLINE,20030501,20181201,0025-4053 (Print) 0025-4053 (Linking),91,10,1954,[Symptomatology and cytological varieties of acute leukosis].,651-69,"['OLMER, J', 'GASCARD, E', 'ABIGNOLI, E', 'OLMER, R J', 'COLONNE-ESCARRAT']","['OLMER J', 'GASCARD E', 'ABIGNOLI E', 'OLMER RJ', 'COLONNE-ESCARRAT']",['fre'],['Journal Article'],Semeiologie et varietes cytologiques des leucoses aigues.,France,Mars Med,Marseille medical,2985228R,,OM,['*Leukemia'],['CLML: 5527:47001:262'],['NLM'],['*LEUKEMIA'],1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Mars Med. 1954;91(10):651-69.,,,,,,,
13234579,NLM,MEDLINE,20030501,20181201,0023-8864 (Print) 0023-8864 (Linking),25,9,1954 Sep,[Treatment of acute leukemia in children].,549-57,"['COZZANI, A']",['COZZANI A'],['ita'],['Journal Article'],La terapia delle leucemie acute nel bambino.,Italy,Lattante,Il Lattante,2985216R,,OM,"['*Acute Disease', 'Child', 'Humans', 'Infant', '*Leukemia']",['CLML: 5527:46740:262'],['NLM'],['*LEUKEMIA/in infant and child'],1954/09/01 00:00,1954/09/01 00:01,['1954/09/01 00:00'],"['1954/09/01 00:00 [pubmed]', '1954/09/01 00:01 [medline]', '1954/09/01 00:00 [entrez]']",ppublish,Lattante. 1954 Sep;25(9):549-57.,,,,,,,
13234407,NLM,MEDLINE,20030501,20190611,0140-6736 (Print) 0140-6736 (Linking),268,6861,1955 Feb 26,Myleran in chronic myeloid leukaemia.,425-30,"['GALTON, D A', 'TILL, M']","['GALTON DA', 'TILL M']",['eng'],['Journal Article'],,England,Lancet,"Lancet (London, England)",2985213R,"['0 (Glycols)', 'G1LN9045DK (Busulfan)']",OM,"['*Busulfan', 'Glycols/*therapeutic use', '*Leukemia', '*Leukemia, Myelogenous, Chronic, BCR-ABL Positive', 'Leukemia, Myeloid/*therapy']",['CLML: 5527:46568:198:263'],['NLM'],"['*GLYCOLS/therapeutic use', '*LEUKEMIA, MYELOCYTIC/therapy']",1955/02/26 00:00,1955/02/26 00:01,['1955/02/26 00:00'],"['1955/02/26 00:00 [pubmed]', '1955/02/26 00:01 [medline]', '1955/02/26 00:00 [entrez]']",ppublish,Lancet. 1955 Feb 26;268(6861):425-30. doi: 10.1016/s0140-6736(55)90212-9.,"['S0140-6736(55)90212-9 [pii]', '10.1016/s0140-6736(55)90212-9 [doi]']",,,,,,
13234310,NLM,MEDLINE,20030501,20181201,0023-6837 (Print) 0023-6837 (Linking),4,1,1955 Jan-Feb,"Studies in leukemia. III. Physical measurements of lymph nodal cells of mice; gravitational sedimentation velocities, radii, and densities.",40-4,"['ECKER, E E', 'QUATTRONE, P D', 'BRENNER, L J']","['ECKER EE', 'QUATTRONE PD', 'BRENNER LJ']",['eng'],['Journal Article'],,United States,Lab Invest,Laboratory investigation; a journal of technical methods and pathology,0376617,,OM,"['Animals', '*Leukemia', '*Leukemia, Experimental', 'Lymph Nodes/*physiology', '*Lymphocytes', 'Mice']",['CLML: 5527:46471:262:276'],['NLM'],"['*LEUKEMIA/experimental', '*LYMPH NODES/physiology']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Lab Invest. 1955 Jan-Feb;4(1):40-4.,,,,,,,
13234243,NLM,MEDLINE,20030501,20181201,0368-6132 (Print) 0368-6132 (Linking),9,12,1954 Dec 1,[Causal pathogenesis of reticulosis; plasma cell leukemia after infectious mononucleosis].,544-52,"['GRAF, F', 'RETSAGI, G', 'VERECKEI, I']","['GRAF F', 'RETSAGI G', 'VERECKEI I']",['ger'],['Journal Article'],Beitrage zur kausalen Pathogenese der Retikulosen; nach Infektioser Mononukleose auftretende Plasmazellenieukamie.,Austria,Klin Med Osterr Z Wiss Prakt Med,Klinische Medizin; osterreichische Zeitschrift fur wissenschaftliche und praktische Medizin,18140020R,,OM,"['Humans', 'Infectious Mononucleosis/*complications', '*Leukemia', '*Leukemia, Plasma Cell']",['CLML: 5527:46404:238:262'],['NLM'],"['*INFECTIOUS MONONUCLEOSIS/complications', '*LEUKEMIA']",1954/12/01 00:00,1954/12/01 00:01,['1954/12/01 00:00'],"['1954/12/01 00:00 [pubmed]', '1954/12/01 00:01 [medline]', '1954/12/01 00:00 [entrez]']",ppublish,Klin Med Osterr Z Wiss Prakt Med. 1954 Dec 1;9(12):544-52.,,,,,,,
13233928,NLM,MEDLINE,20030501,20181201,0027-8874 (Print) 0027-8874 (Linking),15,3,1954 Dec,Studies on transformations in leukemic cells of the mouse.,"817-34; discussion, 835-6","['LAW, L W']",['LAW LW'],['eng'],['Journal Article'],,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,,OM,"['Animals', '*Leukemia, Experimental', 'Mice']",['CLML: 5527:46089:262'],['NLM'],['*LEUKEMIA/experimental'],1954/12/01 00:00,1954/12/01 00:01,['1954/12/01 00:00'],"['1954/12/01 00:00 [pubmed]', '1954/12/01 00:01 [medline]', '1954/12/01 00:00 [entrez]']",ppublish,"J Natl Cancer Inst. 1954 Dec;15(3):817-34; discussion, 835-6.",,,,,,,
13233902,NLM,MEDLINE,20030501,20181201,0027-8874 (Print) 0027-8874 (Linking),15,3,1954 Dec,The effect of triethylene thiophosphoramide (thio-TEPA) in the treatment of chronic myelocytic chloroleukemia in the rat.,463-81,"['SHAY, H', 'GRUENSTEIN, M', 'HARRIS, C']","['SHAY H', 'GRUENSTEIN M', 'HARRIS C']",['eng'],['Journal Article'],,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,"['27YLU75U4W (Phosphorus)', '905Z5W3GKH (Thiotepa)']",OM,"['Animals', '*Leukemia, Experimental', '*Phosphorus', 'Rats', '*Thiotepa']",['CLML: 5527:46063:262:355'],['NLM'],"['*LEUKEMIA/experimental', '*PHOSPHORUS']",1954/12/01 00:00,1954/12/01 00:01,['1954/12/01 00:00'],"['1954/12/01 00:00 [pubmed]', '1954/12/01 00:01 [medline]', '1954/12/01 00:00 [entrez]']",ppublish,J Natl Cancer Inst. 1954 Dec;15(3):463-81.,,,,,,,
13233875,NLM,MEDLINE,20030501,20181201,0027-8874 (Print) 0027-8874 (Linking),15,1,1954 Aug,The R.I.L. strain of mice: its relation to the leukemic AK strain and AKR substrains.,161-76,"['LYNCH, C J']",['LYNCH CJ'],['eng'],['Journal Article'],,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,,OM,"['Animals', '*Leukemia, Experimental', 'Mice', 'Mice, Inbred AKR']",['CLML: 5527:46036:262'],['NLM'],['*LEUKEMIA/experimental'],1954/08/01 00:00,1954/08/01 00:01,['1954/08/01 00:00'],"['1954/08/01 00:00 [pubmed]', '1954/08/01 00:01 [medline]', '1954/08/01 00:00 [entrez]']",ppublish,J Natl Cancer Inst. 1954 Aug;15(1):161-76.,,,,,,,
13233854,NLM,MEDLINE,20030501,20181201,0027-8874 (Print) 0027-8874 (Linking),14,5,1954 Apr,Leukemia homotransplants in mice.,1187-93,"['STEWART, S E']",['STEWART SE'],['eng'],['Journal Article'],,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,,OM,"['Animals', '*Leukemia', '*Leukemia, Experimental', 'Mice']",['CLML: 5527:46015:262'],['NLM'],['*LEUKEMIA/experimental'],1954/04/01 00:00,1954/04/01 00:01,['1954/04/01 00:00'],"['1954/04/01 00:00 [pubmed]', '1954/04/01 00:01 [medline]', '1954/04/01 00:00 [entrez]']",ppublish,J Natl Cancer Inst. 1954 Apr;14(5):1187-93.,,,,,,,
13233635,NLM,MEDLINE,20030501,20191210,0022-2143 (Print) 0022-2143 (Linking),45,1,1955 Jan,The nonprotein soluble sulfhydryl content of human leukocytes and erythrocytes in infection and leukemia.,119-22,"['GREEN, R', 'MARTIN, S P']","['GREEN R', 'MARTIN SP']",['eng'],['Journal Article'],,United States,J Lab Clin Med,The Journal of laboratory and clinical medicine,0375375,['0 (Sulfhydryl Compounds)'],OM,"['Erythrocytes/*metabolism', 'Humans', 'Infections/*blood', 'Leukemia/*blood', 'Leukocytes/*metabolism', '*Sulfhydryl Compounds']",['CLML: 5527:45796:167:238:262:264:442'],['NLM'],"['*ERYTHROCYTES/metabolism', '*INFECTION/blood in', '*LEUKEMIA/blood in', '*LEUKOCYTES/metabolism', '*SULFHYDRYL COMPOUNDS']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,J Lab Clin Med. 1955 Jan;45(1):119-22.,['0022-2143(55)90060-3 [pii]'],,,,,,
13233613,NLM,MEDLINE,20030501,20181201,0022-8699 (Print) 0022-8699 (Linking),55,12,1954 Dec,Hypersplenism associated with leukemia.,697-703,"['HANES, L D']",['HANES LD'],['eng'],['Journal Article'],,United States,J Kans Med Soc,The Journal of the Kansas Medical Society,7505612,,OM,"['Humans', 'Hypersplenism/*etiology', 'Leukemia/*complications']",['CLML: 5527:45774:228:262'],['NLM'],"['*HYPERSPLENISM/etiology and pathogenesis', '*LEUKEMIA/complications']",1954/12/01 00:00,1954/12/01 00:01,['1954/12/01 00:00'],"['1954/12/01 00:00 [pubmed]', '1954/12/01 00:01 [medline]', '1954/12/01 00:00 [entrez]']",ppublish,J Kans Med Soc. 1954 Dec;55(12):697-703.,,,,,,,
13232515,NLM,MEDLINE,20030501,20181201,0390-6078 (Print) 0390-6078 (Linking),38,10,1954,[Casuistic contribution to the study of so-called monocytic leukemia; leukemic reticuloendotheliosis with monocytic evolution].,1239-54,"[""D'AGATA, A""]","[""D'AGATA A""]",['ita'],['Journal Article'],Contributo casistico allo studio della cosidetta leucemia monocitica; reticolo-endoteliosi leucemica ad evoluzione monocitica.,Italy,Haematologica,Haematologica,0417435,,OM,"['*Blood', '*Bone Marrow', 'Humans', '*Leukemia', '*Leukemia, Hairy Cell', '*Leukemia, Monocytic, Acute', 'Leukemia, Myeloid/*pathology', 'Lymph Nodes/*pathology', '*Monocytes']",['CLML: 5527:44676:70:80:263:276'],['NLM'],"['*BLOOD', '*BONE MARROW', '*LEUKEMIA, MONOCYTIC/pathology', '*LYMPH NODES/pathology']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Haematologica. 1954;38(10):1239-54.,,,,,,,
13232451,NLM,MEDLINE,20030501,20181201,0017-5838 (Print) 0017-5838 (Linking),24,3,1955 Jan,Skeletal changes in leukemia of childhood with special reference to the aleukemia variety.,99-108,"['BERKHEISER, S W']",['BERKHEISER SW'],['eng'],['Journal Article'],,United States,Guthrie Clin Bull,Guthrie Clinic bulletin,0427707,,OM,"['*Bone and Bones', 'Child', 'Humans', 'Infant', '*Leukemia', '*Leukemia, Lymphoid', '*Lymphatic Vessels', '*Musculoskeletal System']",['CLML: 5527:44587:81:262:263'],['NLM'],"['*BONES', '*LEUKEMIA, ALEUKEMIC/in infant and child', '*LEUKEMIA, LYMPHATIC/in infant and child']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Guthrie Clin Bull. 1955 Jan;24(3):99-108.,,,,,,,
13232277,NLM,MEDLINE,20030501,20181201,0016-6464 (Print) 0016-6464 (Linking),32,24,1954 Nov 25,[Myeloblastic reactions in tuberculosis].,514-7,"['TERWINDT, V A']",['TERWINDT VA'],['dut'],['Journal Article'],Myeloblastenreactie bijtuberculose.,Netherlands,Geneeskd Gids,Geneeskundige gids,0225640,,OM,"['*Bone Marrow', '*Diagnosis, Differential', '*Granulocyte Precursor Cells', 'Humans', '*Leukemia', 'Leukemia, Myeloid/*diagnosis', '*Tuberculosis', 'Tuberculosis, Pulmonary/*blood']",['CLML: 5527:44413:80:263:472'],['NLM'],"['*BONE MARROW', '*LEUKEMIA, MYELOCYTIC/differential diagnosis', '*TUBERCULOSIS, PULMONARY/blood in']",1954/11/25 00:00,1954/11/25 00:01,['1954/11/25 00:00'],"['1954/11/25 00:00 [pubmed]', '1954/11/25 00:01 [medline]', '1954/11/25 00:00 [entrez]']",ppublish,Geneeskd Gids. 1954 Nov 25;32(24):514-7.,,,,,,,
13231658,NLM,MEDLINE,20030501,20181201,0367-0031 (Print) 0367-0031 (Linking),43,4,1954,[Sudden death in leukemic lymphadenosis].,404-7,"['SCHWEITZER, H']",['SCHWEITZER H'],['ger'],['Journal Article'],Plotzlicher Tod bei leukamischer Lymphadenose.,Germany,Dtsch Z Gesamte Gerichtl Med,Deutsche Zeitschrift fur die gesamte gerichtliche Medizin,0247674,,OM,"['*Death', '*Death, Sudden', '*Leukemia', '*Leukemia, Lymphoid']",['CLML: 5527:43793:132:262'],['NLM'],"['*DEATH, SUDDEN', '*LEUKEMIA, LYMPHATIC']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Dtsch Z Gesamte Gerichtl Med. 1954;43(4):404-7.,,,,,,,
13231592,NLM,MEDLINE,20030501,20181201,0012-0472 (Print) 0012-0472 (Linking),79,48,1954 Nov 26,[Frequency of blood disease and carcinoma in relatives of leukemia patients].,1783-5,"['KALIAMPETSOS, G']",['KALIAMPETSOS G'],['ger'],['Journal Article'],Kommen Blutkrankheiten und Karzinome unter den Verwandten von Leukamiekranken gehauft vor?,Germany,Dtsch Med Wochenschr,Deutsche medizinische Wochenschrift (1946),0006723,,OM,"['*Hematologic Diseases', 'Humans', '*Leukemia', '*Neoplasms']",['CLML: 5527:43727:70:262:308'],['NLM'],"['*BLOOD/diseases', '*LEUKEMIA', '*NEOPLASMS']",1954/11/26 00:00,1954/11/26 00:01,['1954/11/26 00:00'],"['1954/11/26 00:00 [pubmed]', '1954/11/26 00:01 [medline]', '1954/11/26 00:00 [entrez]']",ppublish,Dtsch Med Wochenschr. 1954 Nov 26;79(48):1783-5. doi: 10.1055/s-0028-1119969.,['10.1055/s-0028-1119969 [doi]'],,,,,,
13231365,NLM,MEDLINE,20030501,20181201,0001-4036 (Print) 0001-4036 (Linking),239,22,1954 Nov 29,[Demonstration of leuko-precipitins in serum in acute leukosis].,1559-61,"['SELIGMANN, M', 'GRABAR, P', 'BERNARD, J']","['SELIGMANN M', 'GRABAR P', 'BERNARD J']",['fre'],['Journal Article'],Mise en evidence dans le serum de sujets atteints de leucose aigue d'anticorps precipitants anti-leucocytaires (leuco-precipitines).,France,C R Hebd Seances Acad Sci,Comptes rendus hebdomadaires des seances de l'Academie des sciences,7501108,"['0 (Antibodies)', '0 (Antigens)', '0 (Precipitins)']",OM,"['*Antibodies', '*Antigens', '*Blood', 'Leukemia/*blood', '*Precipitins']",['CLML: 5527:43500:38:68:262'],['NLM'],"['*ANTIGENS AND ANTIBODIES', '*BLOOD', '*LEUKEMIA/blood in']",1954/11/29 00:00,1954/11/29 00:01,['1954/11/29 00:00'],"['1954/11/29 00:00 [pubmed]', '1954/11/29 00:01 [medline]', '1954/11/29 00:00 [entrez]']",ppublish,C R Hebd Seances Acad Sci. 1954 Nov 29;239(22):1559-61.,,,,,,,
13231341,NLM,MEDLINE,20030501,20181201,0009-9058 (Print) 0009-9058 (Linking),36,9,1954 Sep,[Bone changes in infantile leukemia cases encountered in the Pediatric Clinic of Bologna].,695-706,"['MONTANELLI, C', 'VISENTIN, G']","['MONTANELLI C', 'VISENTIN G']",['ita'],['Journal Article'],Alterazioni ossee nelle forme leucemiche infantili riscontrate nella Clinica Pediatrica di Bologna.,Italy,Clin Pediatr (Bologna),La Clinica pediatrica,0372603,,OM,"['*Bone and Bones', 'Child', 'Humans', 'Infant', '*Leukemia']",['CLML: 5527:43476:81:262'],['NLM'],"['*BONES', '*LEUKEMIA/in infant and child']",1954/09/01 00:00,1954/09/01 00:01,['1954/09/01 00:00'],"['1954/09/01 00:00 [pubmed]', '1954/09/01 00:01 [medline]', '1954/09/01 00:00 [entrez]']",ppublish,Clin Pediatr (Bologna). 1954 Sep;36(9):695-706.,,,,,,,
13231312,NLM,MEDLINE,20030501,20181201,0366-6751 (Print) 0366-6751 (Linking),58,344,1954 Nov,[Experimental study of reticuloendotheliosis induced by estrogens and sesame oil: its morphological identity. II..].,344-58,"['DIQUATTRO, C', 'MERCADANTE, T']","['DIQUATTRO C', 'MERCADANTE T']",['spa'],['Journal Article'],Contribucion experimental al estudio de la retaculoendoteliosis de los estrogenos y del aceite de sesamo: su identidad morfologica. II.,Spain,Clin Lab (Zaragoza),Clinica y laboratorio,16230410R,"['0 (Estradiol Congeners)', '0 (Estrogens)', '0 (Oils)', '731DCA35BT (Diethylstilbestrol)', '8008-74-0 (Sesame Oil)', 'Reticuloendotheliosis, X-linked']",OM,"['Diethylstilbestrol/*adverse effects', '*Estradiol Congeners', '*Estrogens', '*Genetic Diseases, X-Linked', '*Leukemia, Hairy Cell', '*Oils', '*Sesame Oil', '*Severe Combined Immunodeficiency']",['CLML: 5527:43447:140:328:403'],['NLM'],"['*DIETHYLSTILBESTROL/injurious effects', '*OILS', '*RETICULOENDOTHELIOSIS/experimental']",1954/11/01 00:00,1954/11/01 00:01,['1954/11/01 00:00'],"['1954/11/01 00:00 [pubmed]', '1954/11/01 00:01 [medline]', '1954/11/01 00:00 [entrez]']",ppublish,Clin Lab (Zaragoza). 1954 Nov;58(344):344-58.,,,,,,,
