PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AB,RN,AID,OID,OAB,OABL,OTO,OT,GN,PMC,RF,GR,AD
447679,NLM,MEDLINE,19790901,20210210,0021-9258 (Print) 0021-9258 (Linking),254,13,1979 Jul 10,Effects of sulfhydryl compounds on Friend virus-infected spleen cells in vitro.,5701-7,"['Hankins, W D', 'Krantz, S B']","['Hankins WD', 'Krantz SB']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, Non-P.H.S."", ""Research Support, U.S. Gov't, P.H.S.""]",,United States,J Biol Chem,The Journal of biological chemistry,2985121R,IM,"['Animals', 'Bone Marrow/drug effects/metabolism', '*Cell Transformation, Viral', 'Cysteine/metabolism', 'Erythropoietin/pharmacology', 'Female', '*Friend murine leukemia virus', 'Hemoglobins/biosynthesis', 'Kinetics', 'Mice', 'Spleen/drug effects/*metabolism', 'Sulfhydryl Compounds/*pharmacology']",1979/07/10 00:00,1979/07/10 00:01,['1979/07/10 00:00'],"['1979/07/10 00:00 [pubmed]', '1979/07/10 00:01 [medline]', '1979/07/10 00:00 [entrez]']",ppublish,J Biol Chem. 1979 Jul 10;254(13):5701-7.,,"['0 (Hemoglobins)', '0 (Sulfhydryl Compounds)', '11096-26-7 (Erythropoietin)', 'K848JZ4886 (Cysteine)']",['S0021-9258(18)50471-3 [pii]'],,,,,,,,,,
446877,NLM,MEDLINE,19790829,20190813,0303-7207 (Print) 0303-7207 (Linking),13,1,1979 Jan,Steroid receptors and steroid response in cultured L1210 murine leukemia cells.,55-71,"['Salomon, D S', 'Vistica, D T']","['Salomon DS', 'Vistica DT']",['eng'],['Journal Article'],,Ireland,Mol Cell Endocrinol,Molecular and cellular endocrinology,7500844,IM,"['Animals', 'Binding, Competitive', 'Cell Division/drug effects', 'Cytosol/metabolism', 'Dexamethasone/metabolism', 'Estradiol/metabolism', 'Kinetics', 'Leukemia L1210/*metabolism', 'Mice', 'Progesterone/metabolism', 'Receptors, Steroid/*metabolism', 'Steroids/pharmacology']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Mol Cell Endocrinol. 1979 Jan;13(1):55-71. doi: 10.1016/0303-7207(79)90076-5.,"Murine L1210 leukemia cells were cultured in the presence of various steroid hormones to determine their growth response. Cells maintained in medium containing glucocorticoids such as dexamethasone exhibit a 10--20% inhibition of growth, whereas progesterone of 17 beta estradiol produce a 40--50% inhibition of growth. The response is due to growth inhibition and not to any cytolytic effect of the steroids. L1210 cytoplasmic and nuclear extracts contain high affinity binding sites for [3H]dexamethasone, [3H]progesterone and [3H]17 beta-estradiol. Competition with various steroids indicate that estrogens bind to one class of cytoplasmic binding sites, while glucocorticoids and progestins bind to a second class of receptor sites. These receptors appear not be be completely responsible for growth inhibition since there is no correlation between the magnitude of growth inhibition and the intracellular concentration of receptor sites, and since the concentration of steroid required to cause significant growth inhibition exceeds those concentrations required to saturate the cytoplasmic receptors.","['0 (Receptors, Steroid)', '0 (Steroids)', '4G7DS2Q64Y (Progesterone)', '4TI98Z838E (Estradiol)', '7S5I7G3JQL (Dexamethasone)']",['10.1016/0303-7207(79)90076-5 [doi]'],,,,,,,,,,
446840,NLM,MEDLINE,19790816,20191028,0304-3568 (Print) 0304-3568 (Linking),47,2,1979,Type C RNA virus proteins: lack of binding specificity to host cell chromosomal DNA in vitro.,81-91,"['Miles, K', 'Schwartz, S A']","['Miles K', 'Schwartz SA']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,Switzerland,Exp Cell Biol,Experimental cell biology,7701827,IM,"['Animals', 'Binding Sites', 'Chromosomes/metabolism', 'DNA/*metabolism', 'Genes, Viral', 'In Vitro Techniques', 'Nucleic Acid Renaturation', 'Protein Binding', 'Rats', 'Rauscher Virus/genetics/*metabolism', 'Viral Proteins/*metabolism']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Exp Cell Biol. 1979;47(2):81-91. doi: 10.1159/000162925.,"Through the use of two different DNA-protein reconstitution methods, we examined the potential role of type C RNA tumor virus proteins as putative regulatory agents in the control of virus expression. Rauscher murine leukemia virus, purified from chronically infected rat cell cultures, was iodinated in vitro with [125I], and dissociated in a nondetergent high-ionic-strength urea-containing buffer. The chemically separated [125I]-labeled viral polypetides were reconstituted with purified DNA by affinity column chromatography and by gradient dialysis renaturation. In both instances, no detectable amount of radioactivity specifically bound to double-stranded DNA of any origin. This observation was in contrast to the binding behavior of identically prepared and radiolabeled, nonhistone chromosomal proteins purified from rat cell nuclei. This finding may rule out, in eukaryotic cells, a well-described prokarytoic regulatory mechanism for the control of integrated viral gene expression.","['0 (Viral Proteins)', '9007-49-2 (DNA)']",['10.1159/000162925 [doi]'],,,,,,,,,,
446636,NLM,MEDLINE,19790816,20190629,0014-4754 (Print) 0014-4754 (Linking),35,3,1979 Mar 15,Effect of colicin E3 on leukemia cells P388 in vitro.,406-7,"['Fuska, J', 'Fuskova, A', 'Smarda, J', 'Mach, J']","['Fuska J', 'Fuskova A', 'Smarda J', 'Mach J']",['eng'],['Journal Article'],,Switzerland,Experientia,Experientia,0376547,IM,"['Animals', 'Cell Division/*drug effects', 'Cell Line', 'Colicins/*pharmacology', 'DNA, Neoplasm/*biosynthesis', 'Dose-Response Relationship, Drug', 'Mice', 'RNA, Neoplasm/*biosynthesis', 'Thymidine/metabolism', 'Uridine/metabolism']",1979/03/15 00:00,1979/03/15 00:01,['1979/03/15 00:00'],"['1979/03/15 00:00 [pubmed]', '1979/03/15 00:01 [medline]', '1979/03/15 00:00 [entrez]']",ppublish,Experientia. 1979 Mar 15;35(3):406-7. doi: 10.1007/BF01964380.,"Proliferation of murine leukemia cells P388 is stimulated by less than 1.0 mg/ml colicin E3, while being inhibited by higher concentrations. By 1.6 mg/ml colicin E3, uptake of thymidine into cold TCA-precipitable fraction is decreased by 59% during 24 h, uptake of uridine by 29%.","['0 (Colicins)', '0 (DNA, Neoplasm)', '0 (RNA, Neoplasm)', 'VC2W18DGKR (Thymidine)', 'WHI7HQ7H85 (Uridine)']",['10.1007/BF01964380 [doi]'],,,,,,,,,,
446517,NLM,MEDLINE,19790816,20190907,0014-2964 (Print) 0014-2964 (Linking),15,3,1979 Mar,Pharmacological and therapeutic efficacy of rubidazone in mice. Comparison with daunomycin and adriamycin.,363-71,"['Ohnuma, T', 'Elias, F', 'Holland, J F', 'Henderson, E']","['Ohnuma T', 'Elias F', 'Holland JF', 'Henderson E']",['eng'],"['Comparative Study', 'Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,England,Eur J Cancer,European journal of cancer,0074126,IM,"['Animals', 'Daunorubicin/*analogs & derivatives/metabolism/pharmacology/therapeutic use', 'Doxorubicin/metabolism/pharmacology/therapeutic use', 'Leukemia L1210/drug therapy/metabolism', 'Mice', 'Spectrometry, Fluorescence', 'Tissue Distribution']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,Eur J Cancer. 1979 Mar;15(3):363-71. doi: 10.1016/0014-2964(79)90048-3.,,"['80168379AG (Doxorubicin)', 'ZS7284E0ZP (Daunorubicin)']",['10.1016/0014-2964(79)90048-3 [doi]'],,,,,,,,,,
446151,NLM,MEDLINE,19790816,20211203,0012-3692 (Print) 0012-3692 (Linking),75,4,1979 Apr,Mucor mediastinitis.,525-6,"['Connor, B A', 'Anderson, R J', 'Smith, J W']","['Connor BA', 'Anderson RJ', 'Smith JW']",['eng'],"['Case Reports', 'Journal Article']",,United States,Chest,Chest,0231335,IM,"['Aged', 'Humans', 'Immunosuppression Therapy/adverse effects', 'Leukemia, Lymphoid/complications', 'Male', 'Mediastinitis/*etiology', 'Mucormycosis/*etiology']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,Chest. 1979 Apr;75(4):525-6. doi: 10.1378/chest.75.4.525.,"A 69-year-old man with lymphocytic leukemia presented with fever, a pericardial friction rub, widening of the mediastinum, and left pleural effusion. Atrial fibrillation, refractory hypotension and acute paraplegia punctuated his hospital course. Invasion of the mediastinum, myocardium, mediastinal, coronary and spinal arteries with mucormycosis was present at post-mortem examination.",,"['S0012-3692(16)53087-6 [pii]', '10.1378/chest.75.4.525 [doi]']",,,,,,,,,,
446142,NLM,MEDLINE,19790816,20190514,0012-3692 (Print) 0012-3692 (Linking),75,4,1979 Apr,Roentgenogram of the month. Sudden onset of chest pain in a middle-aged man.,507-8,"['Maulitz, R M', 'Tollefsen, D', 'Findley, L', 'Dreisin, R B']","['Maulitz RM', 'Tollefsen D', 'Findley L', 'Dreisin RB']",['eng'],"['Case Reports', 'Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,Chest,Chest,0231335,IM,"['Fractures, Spontaneous/*diagnostic imaging', 'Humans', 'Leukemia, Plasma Cell/complications', 'Male', 'Middle Aged', 'Pain/*etiology', '*Radiography, Thoracic', 'Sternum/*diagnostic imaging', '*Thorax']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,Chest. 1979 Apr;75(4):507-8. doi: 10.1378/chest.75.4.507.,,,"['S0012-3692(16)53078-5 [pii]', '10.1378/chest.75.4.507 [doi]']",,,,,,,,,,
445535,NLM,MEDLINE,19790816,20061115,0008-7335 (Print) 0008-7335 (Linking),118,10,1979 Mar 9,[Separation of blood cells from normal blood and blood of patients with various malignities using separation media (author's transl)].,304-7,"['Koubek, K', 'Herzog, P', 'Libansky, J']","['Koubek K', 'Herzog P', 'Libansky J']",['cze'],"['English Abstract', 'Journal Article']",Separace krevnich bunek z normalni krve a z krve pacientu ruznych krevnich malignit na separacnich tekutinach.,Czech Republic,Cas Lek Cesk,Casopis lekaru ceskych,0004743,IM,"['*Blood Cells', 'Cell Separation/methods', 'Humans', 'Leukemia/*blood']",1979/03/09 00:00,1979/03/09 00:01,['1979/03/09 00:00'],"['1979/03/09 00:00 [pubmed]', '1979/03/09 00:01 [medline]', '1979/03/09 00:00 [entrez]']",ppublish,Cas Lek Cesk. 1979 Mar 9;118(10):304-7.,,,,,,,,,,,,,
445516,NLM,MEDLINE,19790901,20131121,0361-5960 (Print) 0361-5960 (Linking),63,4,1979 Apr,Amphotericin B effects in tissue culture cell lines.,643-5,"['Block, J B', 'Isacoff, W', 'Dietrich, M']","['Block JB', 'Isacoff W', 'Dietrich M']",['eng'],['Journal Article'],,United States,Cancer Treat Rep,Cancer treatment reports,7607107,IM,"['Amphotericin B/administration & dosage/*pharmacology', 'Animals', 'Cell Line', 'Dacarbazine/administration & dosage', 'Drug Interactions', 'Humans', 'Leukemia, Experimental/drug therapy', 'Melanoma/drug therapy', 'Mice', 'Mycosis Fungoides/*drug therapy', 'Neoplasms, Experimental/*drug therapy']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,Cancer Treat Rep. 1979 Apr;63(4):643-5.,,"['7GR28W0FJI (Dacarbazine)', '7XU7A7DROE (Amphotericin B)']",,,,,,,,,,,
445515,NLM,MEDLINE,19790901,20211203,0361-5960 (Print) 0361-5960 (Linking),63,4,1979 Apr,Mycosis fungoides: epidemiologic observations.,597-606,"['Greene, M H', 'Dalager, N A', 'Lamberg, S I', 'Argyropoulos, C E', 'Fraumeni, J F Jr']","['Greene MH', 'Dalager NA', 'Lamberg SI', 'Argyropoulos CE', 'Fraumeni JF Jr']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,Cancer Treat Rep,Cancer treatment reports,7607107,IM,"['Adult', 'Aged', 'Carcinogens, Environmental/poisoning', 'Epidemiologic Methods', 'Female', 'Humans', 'Hypersensitivity/complications', 'Male', 'Middle Aged', 'Mycosis Fungoides/*etiology/mortality', 'Occupational Diseases/etiology', 'Racial Groups', 'Sex Factors', 'Skin Diseases, Infectious/complications', 'Skin Neoplasms/*etiology/mortality', 'Sunlight', 'United States']",1979/04/01 00:00,2001/03/28 10:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,Cancer Treat Rep. 1979 Apr;63(4):597-606.,"An analysis of cases from a multi-hospital, pathologically verified clinical series and of deaths from US mortality statistics available at the county level for 1950--1975 (excluding 1972) was made in order to obtain information on the etiology of mycosis fungoides (MF). Despite the absence of an appropriate comparison group, the cases seemed to have a high frequency of antecedent allergies, fungal and viral skin infections, sun sensitivity, familial aggregation of lymphoma and leukemia, and employment in a manufacturing occupation (especially petrochemical, textile, metal, and machinery industries). The mortality survey revealed a predominance among males, nonwhites, and residents of the northeastern US, the latter due partly to an association between MF mortality and population size. The influence of occupational exposures was suggested by the excessive MF mortality rates in counties where petroleum, rubber, primary and fabricated metal, machinery, and printing industries were located.","['0 (Carcinogens, Environmental)']",,,,,,,,,,,
445497,NLM,MEDLINE,19790901,20131121,0361-5960 (Print) 0361-5960 (Linking),63,2,1979 Feb,"Phase II study of 5-fluorouracil, methyl-CCNU, and daunorubicin in colorectal cancer: a Cancer and Leukemia Group B study.",215-7,"['White, L A Jr', 'Perry, M C', 'Kardinal, C G', 'Kennedy, B J', 'Weiss, R B', 'Carey, R W']","['White LA Jr', 'Perry MC', 'Kardinal CG', 'Kennedy BJ', 'Weiss RB', 'Carey RW']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,Cancer Treat Rep,Cancer treatment reports,7607107,IM,"['Adenocarcinoma/*drug therapy', 'Colonic Neoplasms/*drug therapy', 'Daunorubicin/*administration & dosage/adverse effects', 'Drug Evaluation', 'Drug Therapy, Combination', 'Female', 'Fluorouracil/*administration & dosage/adverse effects', 'Humans', 'Leukopenia/chemically induced', 'Male', 'Middle Aged', 'Nitrosourea Compounds/*administration & dosage', 'Rectal Neoplasms/*drug therapy', 'Semustine/*administration & dosage/adverse effects']",1979/02/01 00:00,2001/03/28 10:01,['1979/02/01 00:00'],"['1979/02/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1979/02/01 00:00 [entrez]']",ppublish,Cancer Treat Rep. 1979 Feb;63(2):215-7.,"The three-drug combination of 5-fluorouracil, methyl-CCNU, and daunorubicin was evaluated in 38 patients with unresectable or metastatic carcinoma of the colon. There were five partial responses and one complete response for an overall response rate of 16%. Although toxicity was tolerable, daunorubicin failed to add to the 5-fluorouracil and methyl-CCNU combination.","['0 (Nitrosourea Compounds)', '13909-09-6 (Semustine)', 'U3P01618RT (Fluorouracil)', 'ZS7284E0ZP (Daunorubicin)']",,,,,,,,,,,
445496,NLM,MEDLINE,19790901,20041117,0361-5960 (Print) 0361-5960 (Linking),63,2,1979 Feb,Report on the International Union Against Cancer Workshop on Steroid Receptors in Leukemia.,189-95,"['Thompson, E B']",['Thompson EB'],['eng'],['Journal Article'],,United States,Cancer Treat Rep,Cancer treatment reports,7607107,IM,"['Animals', 'Humans', 'Leukemia/*metabolism', 'Lymphocytes/metabolism', 'Methods', 'Models, Biological', 'Receptors, Glucocorticoid/analysis', '*Receptors, Steroid/analysis']",1979/02/01 00:00,1979/02/01 00:01,['1979/02/01 00:00'],"['1979/02/01 00:00 [pubmed]', '1979/02/01 00:01 [medline]', '1979/02/01 00:00 [entrez]']",ppublish,Cancer Treat Rep. 1979 Feb;63(2):189-95.,,"['0 (Receptors, Glucocorticoid)', '0 (Receptors, Steroid)']",,,,,,,,,,,
445486,NLM,MEDLINE,19790901,20131121,0008-5472 (Print) 0008-5472 (Linking),39,7 Pt 1,1979 Jul,"Immunotherapeutic response of concanavalin A-bound L1210 vaccine enhanced by a streptococcal immunopotentiator, OK-432.",2807-10,"['Kataoka, T', 'Oh-hashi, F', 'Sakurai, Y']","['Kataoka T', 'Oh-hashi F', 'Sakurai Y']",['eng'],"['Comparative Study', 'Journal Article']",,United States,Cancer Res,Cancer research,2984705R,IM,"['Animals', 'BCG Vaccine', 'Bacterial Vaccines', '*Biological Products', 'Concanavalin A', 'Dose-Response Relationship, Immunologic', 'Immunotherapy', 'Leukemia L1210/immunology/*therapy', 'Mice', 'Mice, Inbred DBA', '*Picibanil', 'Propionibacterium acnes/*immunology', 'Time Factors', '*Vaccines']",1979/07/01 00:00,1979/07/01 00:01,['1979/07/01 00:00'],"['1979/07/01 00:00 [pubmed]', '1979/07/01 00:01 [medline]', '1979/07/01 00:00 [entrez]']",ppublish,Cancer Res. 1979 Jul;39(7 Pt 1):2807-10.,"Immunotherapeutic response to concanavalin A (Con A)-bound L1210 murine leukemic vaccine and immunopotentiators was examined in histocompatible animals bearing a small burden L1210 leukemic cells. When combined with Con A-bound vaccine, a streptococcal immunopotentiator, OK-432 (NSC B116209), prepared from Streptococcus pyogenes, was potent in antitumor therapy and resulted in a number of cured animals. Administration of either Con-A-bound vaccine or OK-432 alone did not produce any beneficial effect on leukemic animals. The enhanced therapeutic response was dependent on the effectiveness of the dose and timing of the administration of OK-432 when given after vaccination. Combined modality of Con A-bound L1210 vaccine and OK-432 was not effective in animals bearing P388 murine leukemic cells, which indicates specificity of therapeutic response. In enhancing the therapeutic potency of Con A-bound leukemia vaccine, pyran copolymer (NSC 46015) was as effective as OK-432, whereas Bacillus Calmette-Guerin and Corynebacterium parvum were far less effective. When combined with OK-432, therapeutic response to Con A-bound L1210 vaccine was much greater than response to glutaraldehyde-, mitomycin C-, or Vibrio cholerae neuraminidase-treated L1210 vaccine.","['0 (BCG Vaccine)', '0 (Bacterial Vaccines)', '0 (Biological Products)', '0 (Vaccines)', '11028-71-0 (Concanavalin A)', '39325-01-4 (Picibanil)']",,,,,,,,,,,
