PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AB,RN,AID,GR,PMC,OID,SI,OAB,OABL,OTO,OT,GN
6574296,NLM,MEDLINE,19830729,20190825,0145-2126 (Print) 0145-2126 (Linking),7,2,1983,Conditions controlling long-term proliferation of Brown Norway rat promyelocytic leukemia in vitro: primary growth stimulation by microenvironment and establishment of an autonomous Brown Norway 'leukemic stem cell line'.,145-54,"['Lacaze, N', 'Gombaud-Saintonge, G', 'Lanotte, M']","['Lacaze N', 'Gombaud-Saintonge G', 'Lanotte M']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",,England,Leuk Res,Leukemia research,7706787,IM,"['Animals', 'Bone Marrow/pathology', 'Cell Division', '*Cell Line', 'Culture Media', 'Leukemia, Experimental/pathology', 'Leukemia, Myeloid, Acute/*pathology', 'Male', 'Neoplasm Transplantation', 'Rats', 'Rats, Inbred BN']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Leuk Res. 1983;7(2):145-54. doi: 10.1016/0145-2126(83)90005-x.,"Conditions for in vitro long-term maintenance and proliferation of the Brown Norway (BN) rat myelocytic leukemia cell (BNML) are described. During a primary culture of leukemic rat marrow, a few leukemic cells proliferated and were initially dependent on an adherent cell population but later acquired the capability of independent growth. A wild BN leukemic stem cell line has been maintained in vitro for several months, without noticeable phenotypic alterations. The doubling time of the cultured cells was 40 h. The cells were promyelocytes. The cytochemical markers of the original BN leukemia cells were preserved. The cultured cell line transferred leukemia exclusively to BN rats. Wistar and BDIX rats were resistant. The virulence of cultured leukemic cell was measured by shortened survival times after transplantation in animals of a fixed number of leukemic cells. The role of bone marrow microenvironment in the initiation of long-term growth is discussed.",['0 (Culture Media)'],['10.1016/0145-2126(83)90005-x [doi]'],,,,,,,,,
6574295,NLM,MEDLINE,19830729,20190825,0145-2126 (Print) 0145-2126 (Linking),7,2,1983,Possible differentiation of human acute myeloblastic leukemia cells by daily and intermittent administration of aclacinomycin-A.,139-43,"['Sakurai, M', 'Sampi, K', 'Hozumi, M']","['Sakurai M', 'Sampi K', 'Hozumi M']",['eng'],"['Case Reports', 'Journal Article', ""Research Support, Non-U.S. Gov't""]",,England,Leuk Res,Leukemia research,7706787,IM,"['Aclarubicin', 'Antibiotics, Antineoplastic/*pharmacology', 'Cell Differentiation/drug effects', 'Female', 'Humans', 'Leukemia, Lymphoid/*blood', 'Middle Aged', 'Naphthacenes/pharmacology', 'Neutrophils/pathology']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Leuk Res. 1983;7(2):139-43. doi: 10.1016/0145-2126(83)90004-8.,"A rapid decrease of myeloblasts and a remarkable increase of mature neutrophils, mostly with Pelger anomaly, were observed in the peripheral blood of a 51-year-old woman with terminal acute myeloblastic leukemia during 16 days of daily i.v. administration of 20 mg aclacinomycin-A (ACM-A). When the same dose was administered later on three consecutive days each week, a similar hematore neutrophils, mostly with Pelger anomaly, were observed in the peripheral blood of a 51-year-old woman with terminal acute myeloblastic leukemia during 16 days of daily i.v. administration of 20 mg aclacinomycin-A (ACM-A). When the same dose was administered later on three consecutive days each week, a similar hematore neutrophils, mostly with Pelger anomaly, were observed in the peripheral blood of a 51-year-old woman with terminal acute myeloblastic leukemia during 16 days of daily i.v. administration of 20 mg aclacinomycin-A (ACM-A). When the same dose was administered later on three consecutive days each week, a similar hematological change occurred again. An increase of myeloblasts observed between the third and the fifth week of this intermittent schedule was accompanied by that of mature neutrophils. Thrombopenia and anemia did not improve significantly. These findings may indicate the induction of leukemic myeloblasts by ACM-A into mature neutrophils. Administration of relatively small dose anthracyclines including ACM-A may be another potential choice in the treatment of refractory acute non-lymphocytic leukemia (ANLL) or ANLL after relapse.","['0 (Antibiotics, Antineoplastic)', '0 (Naphthacenes)', '74KXF8I502 (Aclarubicin)']",['10.1016/0145-2126(83)90004-8 [doi]'],,,,,,,,,
6574290,NLM,MEDLINE,19830715,20071114,0023-6764 (Print) 0023-6764 (Linking),33,2,1983 Apr,Eosinophilic myelocytoma in an owl monkey (Aotus trivirgatus).,189-91,"['Chalifoux, L V', 'King, N W']","['Chalifoux LV', 'King NW']",['eng'],"['Case Reports', 'Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,Lab Anim Sci,Laboratory animal science,1266503,IM,"['Animals', '*Aotus trivirgatus', '*Cebidae', 'Eosinophils', 'Female', 'Leukemia, Myeloid/pathology/ultrastructure/*veterinary', 'Monkey Diseases/*pathology']",1983/04/01 00:00,1983/04/01 00:01,['1983/04/01 00:00'],"['1983/04/01 00:00 [pubmed]', '1983/04/01 00:01 [medline]', '1983/04/01 00:00 [entrez]']",ppublish,Lab Anim Sci. 1983 Apr;33(2):189-91.,"A mass found in the anterior mediastinum at necropsy of an adult female owl monkey (Aotus trivirgatus) was morphologically consistent with an eosinophilic myelocytoma. Lymph nodes, kidneys, bone marrow, and other tissues were diffusely infiltrated by neoplastic cells. Intracellular and extracellular Charcot-Leyden crystals were present in the neoplasm.",,,['RR00168/RR/NCRR NIH HHS/United States'],,,,,,,,
6574289,NLM,MEDLINE,19830708,20131121,0023-2149 (Print) 0023-2149 (Linking),61,3,1983 Mar,[Case of protracted course of myelocytic leukemia].,102-3,"['Korytov, S P']",['Korytov SP'],['rus'],"['Case Reports', 'Journal Article']",Sluchai dlitel'nogo techeniia knronicheskogo mieloleikoza.,Russia (Federation),Klin Med (Mosk),Klinicheskaia meditsina,2985204R,IM,"['Aged', 'Antineoplastic Agents/administration & dosage', 'Busulfan/administration & dosage', 'Humans', 'Leukemia, Myeloid/diagnosis/*drug therapy', 'Male', 'Time Factors']",1983/03/01 00:00,1983/03/01 00:01,['1983/03/01 00:00'],"['1983/03/01 00:00 [pubmed]', '1983/03/01 00:01 [medline]', '1983/03/01 00:00 [entrez]']",ppublish,Klin Med (Mosk). 1983 Mar;61(3):102-3.,,"['0 (Antineoplastic Agents)', 'G1LN9045DK (Busulfan)']",,,,,,,,,,
6574288,NLM,MEDLINE,19830715,20161123,0300-8630 (Print) 0300-8630 (Linking),195,2,1983 Mar,[Invasive aspergillosis with an intrapulmonary fungus ball in childhood].,129-32,"['Hausdorf, G', 'Erttmann, R']","['Hausdorf G', 'Erttmann R']",['ger'],"['Case Reports', 'Journal Article']",Invasive Aspergillose mit intrapulmonalem Pilzball im Kindesalter.,Germany,Klin Padiatr,Klinische Padiatrie,0326144,IM,"['Adolescent', 'Aspergillosis/complications/*diagnostic imaging', 'Child', 'Female', 'Humans', 'Leukemia, Lymphoid/*complications', 'Lung Diseases, Fungal/complications/*diagnostic imaging', 'Male', 'Radiography']",1983/03/01 00:00,1983/03/01 00:01,['1983/03/01 00:00'],"['1983/03/01 00:00 [pubmed]', '1983/03/01 00:01 [medline]', '1983/03/01 00:00 [entrez]']",ppublish,Klin Padiatr. 1983 Mar;195(2):129-32. doi: 10.1055/s-2008-1034056.,"The clinical and radiological findings of invasive aspergillosis in two children with leukemia are reported. The diagnosis of invasive aspergillosis is still a problem. The fungus is only rarely demonstrated by mycological or serological methods. Therefore the radiological demonstration of an intrapulmonary ""fungus ball"" in the compromised host is of clinical significance, because it is characteristic of invasive aspergillosis.",,['10.1055/s-2008-1034056 [doi]'],,,,,,,,,
6574284,NLM,MEDLINE,19830708,20071115,0027-8874 (Print) 0027-8874 (Linking),70,6,1983 Jun,Development of a model of chronic lymphocytic leukemia in inbred strain 2 guinea pigs.,1139-49,"['Key, M E', 'Brandhorst, J S', 'Bucana, C D', 'Hanna, M G Jr']","['Key ME', 'Brandhorst JS', 'Bucana CD', 'Hanna MG Jr']",['eng'],"['Comparative Study', 'Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,IM,"['Animals', 'Antigens, Surface/analysis', 'Cell Line', 'Female', 'Guinea Pigs', 'Humans', 'Immunoelectrophoresis', 'Leukemia, Experimental/immunology/pathology', 'Leukemia, Lymphoid/immunology/*pathology/ultrastructure', 'Leukocyte Count', 'Liver/ultrastructure', 'Microscopy, Electron', 'Neoplasm Proteins/analysis', 'Neoplasm Transplantation', 'Precipitin Tests', 'Rosette Formation', 'Spleen/pathology']",1983/06/01 00:00,2001/03/28 10:01,['1983/06/01 00:00'],"['1983/06/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1983/06/01 00:00 [entrez]']",ppublish,J Natl Cancer Inst. 1983 Jun;70(6):1139-49.,"A new transplantable leukemia (KSL) of unknown etiology that arose in a female Sewall-Wright strain 2 guinea pig is described. KSL cells morphologically resembled medium to large lymphocytes, displayed surface Ia antigen and receptors for complement and for the Fc portion of immunoglobulin, and synthesized surface immunoglobulin (IgM). These characteristics suggest a leukemia of B-lymphocyte origin. KSL cells were shown to be sensitive in vivo to both cyclophosphamide and 1,3-bis(2-chloroethyl)-1-nitrosourea; however, neither drug effectively prevented eventual recurrence of the disease. KSL leukemia was also shown to be distinct from another guinea pig lymphatic leukemia (L2C) with respect to cell morphology, antigenicity, and in vivo growth rate. In this last respect, KSL appeared more closely related to the chronic lymphocytic leukemias. Thus KSL is the first chronic lymphocytic leukemia in the guinea pig to be characterized; it is also the only guinea pig model of lymphatic leukemia that is distinct from L2C leukemia currently available for study.","['0 (Antigens, Surface)', '0 (Neoplasm Proteins)']",,['N01CO-23909/CO/NCI NIH HHS/United States'],,,,,,,,
6574278,NLM,MEDLINE,19830708,20141120,0027-8874 (Print) 0027-8874 (Linking),70,6,1983 Jun,Antitumor activity of a water-insoluble compound entrapped in liposomes on L1210 leukemia in mice.,1081-6,"['Brassinne, C', 'Atassi, G', 'Fruhling, J', 'Penasse, W', 'Coune, A', 'Hildebrand, J', 'Ruysschaert, J M', 'Laduron, C']","['Brassinne C', 'Atassi G', 'Fruhling J', 'Penasse W', 'Coune A', 'Hildebrand J', 'Ruysschaert JM', 'Laduron C']",['eng'],"['Comparative Study', 'Journal Article', ""Research Support, Non-U.S. Gov't""]",,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,IM,"['Animals', 'Chromatography, Gel', 'Dose-Response Relationship, Drug', 'Female', 'In Vitro Techniques', 'Injections, Intraperitoneal', 'Injections, Intravenous', 'Leukemia L1210/*drug therapy/pathology', 'Liposomes/*administration & dosage/isolation & purification', 'Male', 'Mice', 'Mice, Inbred Strains', 'Neoplasm Transplantation', 'Quinazolines/*administration & dosage']",1983/06/01 00:00,1983/06/01 00:01,['1983/06/01 00:00'],"['1983/06/01 00:00 [pubmed]', '1983/06/01 00:01 [medline]', '1983/06/01 00:00 [entrez]']",ppublish,J Natl Cancer Inst. 1983 Jun;70(6):1081-6.,"The use of sonicated phospholipid vesicles (liposomes) as carriers of 2-[3'-(methoxycarbonylamino)-phenyl]-3-phenyl-6-methoxycarbonylamino-4-(3H)- quinazolone (NSC-251635), a water-insoluble antimitotic compound, was investigated in mice. NSC-251635 was incorporated in egg yolk lecithin, cholesterol, and stearylamine (4:3:1) liposomes. In vitro, NSC-251635 in suspension or entrapped in liposomes was not toxic for L1210 cells. In vivo, after ip or iv injections to CDF1 mice bearing intraperitoneal or intravenous L1210 leukemia, NSC-251635 was active only when it was incorporated in the liposomes and not when it was given as a suspension in Klucel or in saline. The NSC-251635 liposome preparation induced significantly prolonged survival of the treated animals.","['0 (Liposomes)', '0 (Quinazolines)', '37799-31-8 (NSC 251635)']",,,,,,,,,,
6574267,NLM,MEDLINE,19830708,20131121,0027-8874 (Print) 0027-8874 (Linking),70,6,1983 Jun,Spontaneous tumor cell killing by human blood monocytes and human peritoneal macrophages: lack of alteration by endotoxin or quenchers of reactive oxygen species.,1005-10,"['Weinberg, J B', 'Haney, A F']","['Weinberg JB', 'Haney AF']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, Non-P.H.S."", ""Research Support, U.S. Gov't, P.H.S.""]",,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,IM,"['Adult', 'Ascitic Fluid/cytology', 'Cell Line', '*Cytotoxicity, Immunologic', 'Female', 'Free Radicals', 'HeLa Cells', 'Humans', 'Leukemia', 'Lipopolysaccharides/pharmacology', 'Macrophages/drug effects/*immunology', 'Monocytes/drug effects/*immunology', 'Neoplasms/*immunology', '*Oxygen', 'Peroxides']",1983/06/01 00:00,1983/06/01 00:01,['1983/06/01 00:00'],"['1983/06/01 00:00 [pubmed]', '1983/06/01 00:01 [medline]', '1983/06/01 00:00 [entrez]']",ppublish,J Natl Cancer Inst. 1983 Jun;70(6):1005-10.,"Human mononuclear phagocytes (monocytes and macrophages) act as effectors in the destruction of tumor cells. Peritoneal macrophages from normal or infertile women killed a variety of tumor cells in vitro more efficiently than did blood monocytes from the same subjects. Lysis depended on the effector-to-target cell ratio and was neither reproduced by supernatants from nor lysates of the mononuclear phagocytes. Normal fibroblasts were not lysed. Lipopolysaccharide (10(1)-10(4) ng/ml) did not alter the monocyte- or macrophage-mediated tumor cell killing. The monocytes and macrophages had equivalent basal and phorbol 12,13-myristate acetate-stimulated H2O2 and O-2 production, and the reactive oxygen species scavengers or quenchers catalase, superoxide dismutase, mannitol, and L-histidine did not diminish the killing. These observations suggest that the spontaneous tumor cell killing by human mononuclear phagocytes was not mediated by reactive oxygen species.","['0 (Free Radicals)', '0 (Lipopolysaccharides)', '0 (Peroxides)', 'S88TT14065 (Oxygen)']",,['R01CA-27070/CA/NCI NIH HHS/United States'],,,,,,,,
6574264,NLM,MEDLINE,19830708,20161116,0368-2781 (Print) 0368-2781 (Linking),36,2,1983 Feb,[Cooperative studies on clinical effect of cefotetan for severe infections combined with hematologic disorders].,391-7,"['Shinohara, Y', 'Matsubuchi, T', 'Kawagoe, H', 'Nagai, K', 'Kanamaru, A', 'Horiuchi, A', 'Hasegawa, H', 'Kitani, T', 'Tsubakio, T', 'Yonezawa, T', 'Masaoka, T', 'Shibata, H']","['Shinohara Y', 'Matsubuchi T', 'Kawagoe H', 'Nagai K', 'Kanamaru A', 'Horiuchi A', 'Hasegawa H', 'Kitani T', 'Tsubakio T', 'Yonezawa T', 'Masaoka T', 'Shibata H']",['jpn'],"['Case Reports', 'English Abstract', 'Journal Article']",,Japan,Jpn J Antibiot,The Japanese journal of antibiotics,0154402,IM,"['Adolescent', 'Adult', 'Aged', 'Bacterial Infections/*drug therapy', 'Cefotetan', 'Cephalosporins/*therapeutic use', 'Cephamycins/*therapeutic use', 'Child', 'Female', 'Hematologic Diseases/*complications', 'Humans', 'Infusions, Parenteral', 'Leukemia/complications', 'Lymphoma/complications', 'Male', 'Middle Aged']",1983/02/01 00:00,1983/02/01 00:01,['1983/02/01 00:00'],"['1983/02/01 00:00 [pubmed]', '1983/02/01 00:01 [medline]', '1983/02/01 00:00 [entrez]']",ppublish,Jpn J Antibiot. 1983 Feb;36(2):391-7.,"Seventy-six patients with severe infection accompanying hematologic disorders including leukemia and lymphoma were treated with intravenous drip infusion of cefotetan (CTT). Of the 66 cases in whom the efficacy could be evaluated, 22 cases responded markedly and 16 cases moderately, the effective rate being 57.6%. It is impressed that more cases responded markedly to CTT than to any other antibiotics previously studied. None of the cases revealed serious side effects attributable to CTT. These results indicate that CTT is an effective and safe antibiotic for the treatment of severe infection accompanying hematologic disorders. As CTT was administered to special cases under marked decrease of neutrocyte, the importance of neutrocyte in the treatment of infection was also indicated.","['0 (Cephalosporins)', '0 (Cephamycins)', '48SPP0PA9Q (Cefotetan)']",,,,,,,,,,
6574260,NLM,MEDLINE,19830708,20200724,0022-538X (Print) 0022-538X (Linking),46,3,1983 Jun,A 2.4-kilobase-pair fragment of the Friend murine leukemia virus genome contains the sequences responsible for friend murine leukemia virus-induced erythroleukemia.,718-25,"['Oliff, A', 'Ruscetti, S']","['Oliff A', 'Ruscetti S']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, P.H.S.""]",,United States,J Virol,Journal of virology,0113724,IM,"['Animals', 'Base Sequence', 'Cloning, Molecular', 'DNA, Recombinant', 'Friend murine leukemia virus/*genetics', '*Genes, Viral', 'Leukemia, Erythroblastic, Acute/*genetics/microbiology', 'Leukemia, Experimental/*genetics/microbiology', 'Mice', 'Transfection']",1983/06/01 00:00,1983/06/01 00:01,['1983/06/01 00:00'],"['1983/06/01 00:00 [pubmed]', '1983/06/01 00:01 [medline]', '1983/06/01 00:00 [entrez]']",ppublish,J Virol. 1983 Jun;46(3):718-25. doi: 10.1128/JVI.46.3.718-725.1983.,"Friend murine leukemia virus (F-MuLV) is a replication-competent, ecotropic, NB-tropic retrovirus which produces a rapidly fatal erythroleukemia in susceptible strains of mice. We previously molecularly cloned the entire F-MuLV genome. Transfection of this cloned DNA into NIH 3T3 mouse fibroblasts produces a virus with the same leukemia-inducing characteristics as F-MuLV. To identify which portion of the F-MuLV genome is responsible for causing leukemia, we made recombinant viruses between subgenomic fragments of F-MuLV DNA and another retrovirus--Amphotroph clone 4070. Amphotroph clone 4070 is a replication-competent, amphotrophic, N-tropic virus which does not produce any detectable malignancy in mice. A 2.4-kilobase-pair fragment of F-MuLV DNA was isolated. This DNA fragment encompassed approximately 700 base pairs from the 3' end of the F-MuLV pol gene and 1.7 kilobase pairs of the env gene including all of gp70 and the N-terminal four-fifths of p15E. A molecularly cloned fragment of Amphotroph DNA was ligated to the 2.4-kilobase-pair F-MuLV DNA, and an 8.3-kilobase-pair hybrid F-MuLV-Amphotroph DNA was subcloned into a new plasmid (p5a25-H). Transfection of p5a25-H DNA into fibroblasts resulted in the production of a replication-competent, ecotropic, N-tropic retrovirus--5a25-H virus. Inoculation of this virus into newborn NIH Swiss mice caused leukemia within 4 to 6 months. The disease caused by 5a25-H was pathologically and histologically indistinguishable from the disease caused by F-MuLV. We conclude that the F-MuLV sequences needed to cause disease are contained in these 2.4 kilobase pairs of DNA.","['0 (DNA, Recombinant)']",['10.1128/JVI.46.3.718-725.1983 [doi]'],"['AO8748/AO/NIAID NIH HHS/United States', 'P0 A31768-02/PHS HHS/United States']",PMC256548,,,,,,,
